deployment_id,description,original_environment,environment,created_at,completed_at,is_production_environment,status,repo_id,creator_id
deploy-242,deployed from the prod to prod 2023-05-24,prod,prod,2023-05-24T11:46:51,2023-05-26T16:30:12,True,failed,repo-34,8
deploy-243,deployed from the UAT to QA 2022-09-22,UAT,QA,2022-09-22T10:07:10,2022-09-25T09:57:54,False,success,repo-34,99
deploy-244,deployed from the others to QA 2022-07-19,others,QA,2022-07-19T04:16:16,2022-07-19T04:40:23,False,failed,repo-29,33
deploy-245,deployed from the UAT to UAT 2022-10-24,UAT,UAT,2022-10-24T19:33:01,2022-10-26T10:57:52,False,success,repo-28,62
deploy-246,deployed from the others to QA 2023-05-05,others,QA,2023-05-05T21:56:12,2023-05-08T10:32:24,False,failed,repo-31,32
deploy-247,deployed from the UAT to UAT 2022-12-31,UAT,UAT,2022-12-31T06:27:19,2022-12-31T15:19:23,False,failed,repo-21,74
deploy-248,deployed from the UAT to others 2023-03-31,UAT,others,2023-03-31T01:52:41,2023-04-02T15:13:44,False,success,repo-27,6
deploy-249,deployed from the others to prod 2023-06-29,others,prod,2023-06-29T08:50:08,2023-06-29T14:08:01,True,failed,repo-19,15
deploy-250,deployed from the others to UAT 2023-01-28,others,UAT,2023-01-28T22:04:05,2023-01-30T22:04:07,False,success,repo-9,30
deploy-251,deployed from the UAT to QA 2022-08-30,UAT,QA,2022-08-30T09:18:49,2022-09-01T14:29:56,False,success,repo-30,28
deploy-252,deployed from the build to QA 2023-01-20,build,QA,2023-01-20T19:19:46,2023-01-22T17:34:38,False,success,repo-33,68
deploy-253,deployed from the prod to prod 2023-04-01,prod,prod,2023-04-01T19:33:15,2023-04-02T01:52:36,True,success,repo-2,8
deploy-254,deployed from the QA to others 2023-05-20,QA,others,2023-05-20T21:41:26,2023-05-22T08:10:34,False,failed,repo-9,16
deploy-255,deployed from the QA to others 2022-11-14,QA,others,2022-11-14T19:47:14,2022-11-15T18:02:59,False,failed,repo-2,27
deploy-256,deployed from the prod to prod 2023-05-28,prod,prod,2023-05-28T08:39:29,2023-05-28T09:53:50,True,failed,repo-10,39
deploy-257,deployed from the QA to UAT 2023-07-08,QA,UAT,2023-07-08T22:30:34,2023-07-11T10:23:45,False,success,repo-20,58
deploy-258,deployed from the build to UAT 2022-12-29,build,UAT,2022-12-29T09:22:49,2022-12-31T23:20:18,False,success,repo-5,50
deploy-259,deployed from the prod to prod 2023-04-15,prod,prod,2023-04-15T17:25:43,2023-04-16T02:58:16,True,success,repo-14,6
deploy-260,deployed from the build to build 2022-10-27,build,build,2022-10-27T18:56:46,2022-10-30T06:26:50,False,success,repo-34,36
deploy-261,deployed from the QA to UAT 2022-12-18,QA,UAT,2022-12-18T12:44:52,2022-12-19T12:27:48,False,success,repo-19,98
deploy-262,deployed from the build to prod 2022-09-10,build,prod,2022-09-10T04:56:38,2022-09-10T09:53:50,True,failed,repo-25,60
deploy-263,deployed from the build to UAT 2022-09-19,build,UAT,2022-09-19T00:09:02,2022-09-20T19:17:28,False,failed,repo-31,97
deploy-264,deployed from the build to QA 2022-07-18,build,QA,2022-07-18T04:25:39,2022-07-18T18:19:13,False,success,repo-24,5
deploy-265,deployed from the QA to prod 2022-06-30,QA,prod,2022-06-30T15:44:33,2022-07-03T12:22:47,True,success,repo-23,51
deploy-266,deployed from the UAT to build 2022-09-27,UAT,build,2022-09-27T02:24:40,2022-09-29T13:23:42,False,failed,repo-9,59
deploy-267,deployed from the QA to QA 2023-03-26,QA,QA,2023-03-26T06:17:31,2023-03-26T16:44:23,False,success,repo-18,34
deploy-268,deployed from the prod to prod 2023-06-02,prod,prod,2023-06-02T09:52:00,2023-06-03T07:12:39,True,failed,repo-31,63
deploy-269,deployed from the QA to others 2022-10-05,QA,others,2022-10-05T12:02:15,2022-10-08T11:00:28,False,success,repo-14,76
deploy-270,deployed from the prod to prod 2022-08-25,prod,prod,2022-08-25T13:51:32,2022-08-27T10:29:40,True,success,repo-2,72
deploy-271,deployed from the build to prod 2023-02-04,build,prod,2023-02-04T18:43:57,2023-02-06T11:48:43,True,success,repo-6,74
deploy-272,deployed from the prod to prod 2023-04-08,prod,prod,2023-04-08T00:06:01,2023-04-08T12:28:46,True,failed,repo-6,44
deploy-273,deployed from the UAT to UAT 2023-05-04,UAT,UAT,2023-05-04T05:54:25,2023-05-06T06:10:40,False,success,repo-18,8
deploy-274,deployed from the prod to prod 2022-07-01,prod,prod,2022-07-01T15:41:25,2022-07-01T19:21:36,True,failed,repo-15,95
deploy-275,deployed from the build to prod 2022-09-09,build,prod,2022-09-09T16:31:01,2022-09-10T00:26:43,True,failed,repo-27,77
deploy-276,deployed from the QA to others 2022-09-21,QA,others,2022-09-21T10:41:00,2022-09-24T08:56:51,False,success,repo-31,93
deploy-277,deployed from the build to build 2023-06-17,build,build,2023-06-17T20:38:51,2023-06-19T12:53:29,False,failed,repo-5,45
deploy-278,deployed from the QA to UAT 2023-01-31,QA,UAT,2023-01-31T11:48:28,2023-02-02T10:33:43,False,success,repo-17,70
deploy-279,deployed from the build to UAT 2022-12-02,build,UAT,2022-12-02T07:42:05,2022-12-04T09:32:42,False,success,repo-15,56
deploy-280,deployed from the prod to prod 2022-11-23,prod,prod,2022-11-23T13:13:37,2022-11-25T17:40:06,True,success,repo-7,18
deploy-281,deployed from the build to QA 2022-10-30,build,QA,2022-10-30T21:26:46,2022-11-02T05:49:22,False,failed,repo-29,85
deploy-282,deployed from the others to others 2023-04-03,others,others,2023-04-03T09:02:45,2023-04-04T03:43:47,False,failed,repo-14,23
deploy-283,deployed from the UAT to prod 2022-09-06,UAT,prod,2022-09-06T09:54:19,2022-09-06T11:08:10,True,success,repo-5,90
deploy-284,deployed from the others to others 2023-04-26,others,others,2023-04-26T13:05:57,2023-04-28T08:40:47,False,success,repo-10,99
deploy-285,deployed from the others to prod 2022-08-19,others,prod,2022-08-19T20:18:31,2022-08-22T18:51:28,True,failed,repo-12,54
deploy-286,deployed from the build to prod 2022-07-08,build,prod,2022-07-08T08:52:34,2022-07-11T04:34:42,True,success,repo-13,8
deploy-287,deployed from the build to UAT 2022-10-07,build,UAT,2022-10-07T14:34:44,2022-10-08T03:35:33,False,failed,repo-20,63
deploy-288,deployed from the others to QA 2023-01-09,others,QA,2023-01-09T11:56:47,2023-01-11T16:11:32,False,success,repo-31,88
deploy-289,deployed from the others to build 2023-02-15,others,build,2023-02-15T10:05:24,2023-02-15T12:08:03,False,success,repo-21,43
deploy-290,deployed from the prod to prod 2022-08-01,prod,prod,2022-08-01T03:45:13,2022-08-03T21:44:02,True,success,repo-30,39
deploy-291,deployed from the build to QA 2022-08-30,build,QA,2022-08-30T00:02:14,2022-08-30T15:57:32,False,failed,repo-3,71
deploy-292,deployed from the QA to QA 2023-05-03,QA,QA,2023-05-03T23:31:47,2023-05-05T17:08:24,False,failed,repo-34,70
deploy-293,deployed from the QA to QA 2023-03-09,QA,QA,2023-03-09T22:13:36,2023-03-11T09:48:00,False,success,repo-21,67
deploy-294,deployed from the UAT to prod 2023-05-20,UAT,prod,2023-05-20T12:15:26,2023-05-22T17:46:01,True,failed,repo-7,71
deploy-295,deployed from the UAT to QA 2023-06-23,UAT,QA,2023-06-23T10:35:36,2023-06-25T23:23:38,False,success,repo-2,5
deploy-296,deployed from the UAT to others 2023-05-13,UAT,others,2023-05-13T00:42:03,2023-05-14T23:42:26,False,failed,repo-9,80
deploy-297,deployed from the build to UAT 2022-09-05,build,UAT,2022-09-05T21:47:58,2022-09-07T00:11:42,False,failed,repo-15,6
deploy-298,deployed from the UAT to prod 2022-10-06,UAT,prod,2022-10-06T06:06:51,2022-10-08T16:19:49,True,failed,repo-17,48
deploy-299,deployed from the build to UAT 2023-01-20,build,UAT,2023-01-20T13:21:45,2023-01-21T15:07:37,False,failed,repo-21,63
deploy-300,deployed from the build to others 2022-10-14,build,others,2022-10-14T18:43:25,2022-10-15T23:55:44,False,failed,repo-28,23
deploy-301,deployed from the build to others 2022-07-02,build,others,2022-07-02T18:12:41,2022-07-05T01:33:31,False,failed,repo-9,77
deploy-302,deployed from the prod to prod 2022-10-25,prod,prod,2022-10-25T09:07:05,2022-10-27T17:50:07,True,failed,repo-25,18
deploy-303,deployed from the UAT to UAT 2023-01-10,UAT,UAT,2023-01-10T15:00:53,2023-01-13T01:59:42,False,success,repo-19,63
deploy-304,deployed from the prod to prod 2022-11-13,prod,prod,2022-11-13T03:21:20,2022-11-14T08:10:29,True,success,repo-6,56
deploy-305,deployed from the QA to build 2023-01-29,QA,build,2023-01-29T16:43:29,2023-01-29T19:47:40,False,success,repo-31,60
deploy-306,deployed from the others to UAT 2022-07-23,others,UAT,2022-07-23T04:46:48,2022-07-23T12:41:30,False,success,repo-2,98
deploy-307,deployed from the build to UAT 2022-09-15,build,UAT,2022-09-15T19:22:53,2022-09-17T23:03:41,False,success,repo-11,20
deploy-308,deployed from the others to build 2022-09-10,others,build,2022-09-10T18:43:59,2022-09-11T17:16:12,False,failed,repo-31,59
deploy-309,deployed from the UAT to QA 2022-10-31,UAT,QA,2022-10-31T07:42:39,2022-11-03T02:30:35,False,success,repo-30,80
deploy-310,deployed from the build to UAT 2023-05-14,build,UAT,2023-05-14T16:40:03,2023-05-15T10:22:05,False,failed,repo-27,12
deploy-311,deployed from the QA to QA 2022-10-12,QA,QA,2022-10-12T13:22:50,2022-10-15T01:59:39,False,failed,repo-15,46
deploy-312,deployed from the others to QA 2022-08-27,others,QA,2022-08-27T12:22:13,2022-08-28T06:58:57,False,success,repo-27,35
deploy-313,deployed from the QA to others 2023-06-01,QA,others,2023-06-01T19:02:42,2023-06-03T13:10:49,False,success,repo-11,76
deploy-314,deployed from the UAT to QA 2022-08-30,UAT,QA,2022-08-30T07:58:24,2022-08-31T02:08:18,False,failed,repo-30,63
deploy-315,deployed from the build to prod 2023-05-13,build,prod,2023-05-13T14:50:15,2023-05-16T02:33:33,True,failed,repo-1,34
deploy-316,deployed from the prod to prod 2022-10-31,prod,prod,2022-10-31T11:10:01,2022-11-03T01:12:11,True,failed,repo-19,81
deploy-317,deployed from the prod to prod 2022-07-20,prod,prod,2022-07-20T16:56:24,2022-07-22T02:36:48,True,failed,repo-31,71
deploy-318,deployed from the UAT to others 2022-09-14,UAT,others,2022-09-14T07:48:14,2022-09-17T05:40:45,False,success,repo-33,83
deploy-319,deployed from the QA to prod 2023-05-06,QA,prod,2023-05-06T04:30:31,2023-05-08T07:23:24,True,success,repo-9,83
deploy-320,deployed from the UAT to UAT 2022-07-16,UAT,UAT,2022-07-16T05:54:53,2022-07-18T15:45:30,False,failed,repo-8,59
deploy-321,deployed from the others to build 2022-10-09,others,build,2022-10-09T07:29:53,2022-10-11T10:10:44,False,failed,repo-32,2
deploy-322,deployed from the others to others 2023-03-18,others,others,2023-03-18T05:25:05,2023-03-19T20:22:04,False,success,repo-3,43
deploy-323,deployed from the build to QA 2023-05-01,build,QA,2023-05-01T10:44:42,2023-05-03T16:09:30,False,success,repo-15,7
deploy-324,deployed from the others to QA 2022-12-23,others,QA,2022-12-23T17:10:42,2022-12-25T04:34:55,False,failed,repo-6,58
deploy-325,deployed from the UAT to others 2022-08-04,UAT,others,2022-08-04T13:18:07,2022-08-05T23:51:00,False,success,repo-21,21
deploy-326,deployed from the UAT to prod 2023-05-22,UAT,prod,2023-05-22T04:57:48,2023-05-22T21:15:57,True,success,repo-24,40
deploy-327,deployed from the UAT to UAT 2023-04-11,UAT,UAT,2023-04-11T12:15:25,2023-04-12T09:57:52,False,failed,repo-14,33
deploy-328,deployed from the others to UAT 2022-07-22,others,UAT,2022-07-22T10:50:38,2022-07-22T18:49:34,False,failed,repo-4,56
deploy-329,deployed from the QA to prod 2022-09-24,QA,prod,2022-09-24T00:28:39,2022-09-26T20:57:54,True,success,repo-15,9
deploy-330,deployed from the UAT to UAT 2023-05-30,UAT,UAT,2023-05-30T23:29:30,2023-06-02T18:29:06,False,success,repo-6,81
deploy-331,deployed from the others to build 2023-01-17,others,build,2023-01-17T13:04:48,2023-01-19T01:15:45,False,failed,repo-27,20
deploy-332,deployed from the UAT to others 2023-04-25,UAT,others,2023-04-25T16:18:58,2023-04-27T00:48:38,False,success,repo-30,29
deploy-333,deployed from the prod to prod 2022-12-08,prod,prod,2022-12-08T20:10:02,2022-12-11T17:13:15,True,success,repo-30,35
deploy-334,deployed from the others to build 2023-01-15,others,build,2023-01-15T08:26:36,2023-01-17T06:29:12,False,failed,repo-25,98
deploy-335,deployed from the QA to others 2023-07-14,QA,others,2023-07-14T22:18:13,2023-07-17T06:07:59,False,failed,repo-31,89
deploy-336,deployed from the prod to prod 2023-04-24,prod,prod,2023-04-24T11:00:20,2023-04-27T07:56:45,True,success,repo-26,72
deploy-337,deployed from the UAT to prod 2023-01-08,UAT,prod,2023-01-08T00:37:55,2023-01-10T09:50:37,True,failed,repo-18,94
deploy-338,deployed from the prod to prod 2023-07-08,prod,prod,2023-07-08T21:32:00,2023-07-11T18:16:29,True,success,repo-32,86
deploy-339,deployed from the others to QA 2023-06-20,others,QA,2023-06-20T03:56:53,2023-06-21T22:10:26,False,failed,repo-9,65
deploy-340,deployed from the build to build 2022-10-20,build,build,2022-10-20T00:37:11,2022-10-22T01:24:56,False,failed,repo-11,45
deploy-341,deployed from the prod to prod 2023-06-26,prod,prod,2023-06-26T18:18:14,2023-06-27T16:49:51,True,failed,repo-22,67
deploy-342,deployed from the build to others 2023-07-19,build,others,2023-07-19T02:17:36,2023-07-19T08:43:22,False,failed,repo-30,40
deploy-343,deployed from the prod to prod 2022-12-05,prod,prod,2022-12-05T19:00:41,2022-12-06T19:05:53,True,success,repo-18,76
deploy-344,deployed from the QA to prod 2022-11-27,QA,prod,2022-11-27T02:32:54,2022-11-27T22:57:00,True,failed,repo-5,15
deploy-345,deployed from the UAT to UAT 2023-02-02,UAT,UAT,2023-02-02T05:53:49,2023-02-04T13:25:39,False,failed,repo-31,71
deploy-346,deployed from the prod to prod 2022-09-11,prod,prod,2022-09-11T15:28:29,2022-09-13T04:10:58,True,success,repo-32,54
deploy-347,deployed from the prod to prod 2023-05-30,prod,prod,2023-05-30T06:27:45,2023-05-31T11:52:58,True,failed,repo-1,2
deploy-348,deployed from the UAT to QA 2022-09-17,UAT,QA,2022-09-17T04:08:40,2022-09-17T22:01:15,False,failed,repo-18,10
deploy-349,deployed from the QA to QA 2023-03-08,QA,QA,2023-03-08T23:12:18,2023-03-11T09:45:39,False,success,repo-28,2
deploy-350,deployed from the prod to prod 2023-06-26,prod,prod,2023-06-26T20:19:27,2023-06-26T23:36:33,True,failed,repo-3,100
deploy-351,deployed from the UAT to build 2023-03-23,UAT,build,2023-03-23T23:13:22,2023-03-25T23:09:01,False,failed,repo-28,97
deploy-352,deployed from the UAT to prod 2023-06-10,UAT,prod,2023-06-10T20:43:23,2023-06-12T01:37:08,True,failed,repo-17,32
deploy-353,deployed from the QA to others 2023-05-17,QA,others,2023-05-17T01:24:15,2023-05-18T18:18:24,False,success,repo-21,91
deploy-354,deployed from the QA to UAT 2022-09-20,QA,UAT,2022-09-20T10:23:07,2022-09-21T23:46:20,False,failed,repo-32,60
deploy-355,deployed from the prod to prod 2023-02-23,prod,prod,2023-02-23T00:18:21,2023-02-23T06:09:03,True,failed,repo-19,69
deploy-356,deployed from the prod to prod 2023-03-22,prod,prod,2023-03-22T23:41:06,2023-03-24T15:33:52,True,success,repo-20,34
deploy-357,deployed from the UAT to QA 2023-06-01,UAT,QA,2023-06-01T11:24:16,2023-06-02T18:32:13,False,success,repo-34,69
deploy-358,deployed from the UAT to build 2023-07-10,UAT,build,2023-07-10T21:27:22,2023-07-13T17:08:00,False,success,repo-26,78
deploy-359,deployed from the prod to prod 2022-11-26,prod,prod,2022-11-26T16:56:14,2022-11-28T16:50:48,True,success,repo-17,25
deploy-360,deployed from the prod to prod 2023-03-09,prod,prod,2023-03-09T18:43:54,2023-03-12T14:29:24,True,success,repo-7,58
deploy-361,deployed from the build to others 2022-07-02,build,others,2022-07-02T05:20:56,2022-07-04T08:41:58,False,failed,repo-17,26
deploy-362,deployed from the QA to others 2022-10-04,QA,others,2022-10-04T17:37:34,2022-10-06T15:37:19,False,failed,repo-11,66
deploy-363,deployed from the prod to prod 2022-08-16,prod,prod,2022-08-16T06:52:40,2022-08-16T14:48:42,True,success,repo-30,62
deploy-364,deployed from the QA to build 2022-12-11,QA,build,2022-12-11T16:13:49,2022-12-12T02:51:47,False,failed,repo-5,69
deploy-365,deployed from the UAT to build 2023-02-03,UAT,build,2023-02-03T07:55:06,2023-02-05T21:35:57,False,success,repo-33,5
deploy-366,deployed from the others to QA 2023-06-17,others,QA,2023-06-17T14:39:11,2023-06-18T21:44:58,False,failed,repo-22,40
deploy-367,deployed from the others to others 2022-08-06,others,others,2022-08-06T16:34:38,2022-08-08T09:51:22,False,failed,repo-24,20
deploy-368,deployed from the prod to prod 2023-04-25,prod,prod,2023-04-25T09:40:21,2023-04-28T05:07:03,True,success,repo-14,21
deploy-369,deployed from the build to QA 2023-05-17,build,QA,2023-05-17T13:14:04,2023-05-20T05:58:54,False,success,repo-8,47
deploy-370,deployed from the prod to prod 2023-03-26,prod,prod,2023-03-26T07:00:50,2023-03-28T04:46:56,True,failed,repo-22,97
deploy-371,deployed from the others to build 2022-07-01,others,build,2022-07-01T04:17:20,2022-07-02T19:14:21,False,success,repo-30,54
deploy-372,deployed from the others to others 2022-08-09,others,others,2022-08-09T11:27:51,2022-08-11T20:54:41,False,failed,repo-34,52
deploy-373,deployed from the UAT to others 2022-07-31,UAT,others,2022-07-31T22:55:29,2022-08-03T12:34:18,False,failed,repo-8,95
deploy-374,deployed from the prod to prod 2023-03-16,prod,prod,2023-03-16T23:00:44,2023-03-17T06:16:14,True,success,repo-5,6
deploy-375,deployed from the UAT to others 2022-07-25,UAT,others,2022-07-25T09:14:54,2022-07-28T01:24:00,False,success,repo-32,70
deploy-376,deployed from the QA to QA 2022-08-20,QA,QA,2022-08-20T23:23:28,2022-08-21T14:08:29,False,failed,repo-33,54
deploy-377,deployed from the prod to prod 2023-01-26,prod,prod,2023-01-26T11:25:42,2023-01-29T11:04:32,True,success,repo-33,11
deploy-378,deployed from the prod to prod 2023-07-15,prod,prod,2023-07-15T11:41:13,2023-07-17T17:40:19,True,failed,repo-11,67
deploy-379,deployed from the QA to QA 2023-01-12,QA,QA,2023-01-12T04:45:36,2023-01-13T09:43:41,False,success,repo-29,3
deploy-380,deployed from the UAT to QA 2022-11-24,UAT,QA,2022-11-24T07:13:02,2022-11-25T02:51:44,False,success,repo-20,33
deploy-381,deployed from the QA to others 2022-10-06,QA,others,2022-10-06T18:54:50,2022-10-09T13:50:54,False,failed,repo-25,18
deploy-382,deployed from the others to UAT 2022-08-25,others,UAT,2022-08-25T05:16:40,2022-08-26T00:43:10,False,success,repo-6,24
deploy-383,deployed from the prod to prod 2023-06-10,prod,prod,2023-06-10T16:01:43,2023-06-11T16:01:15,True,failed,repo-16,10
deploy-384,deployed from the build to build 2022-08-14,build,build,2022-08-14T17:54:21,2022-08-14T23:50:23,False,success,repo-30,83
deploy-385,deployed from the UAT to QA 2022-09-30,UAT,QA,2022-09-30T08:17:09,2022-10-02T09:18:02,False,success,repo-19,50
deploy-386,deployed from the QA to build 2022-07-25,QA,build,2022-07-25T19:01:11,2022-07-26T17:08:10,False,failed,repo-19,36
deploy-387,deployed from the build to others 2023-06-18,build,others,2023-06-18T14:09:51,2023-06-19T10:54:47,False,failed,repo-26,59
deploy-388,deployed from the QA to prod 2023-02-07,QA,prod,2023-02-07T15:32:04,2023-02-08T13:24:16,True,success,repo-3,32
