pull_request_id,description,state,created_at,merged_at,closed_at,creator_id,repository_id
pr-261,pull request_261,closed,2023-02-13T17:38:46,2023-02-19T18:34:37,2023-02-23T11:29:16,25,repo-29
pr-262,pull request_262,closed,2022-10-02T07:17:42,2022-10-06T04:19:06,2022-10-14T23:45:19,55,repo-31
pr-263,pull request_263,closed,2022-12-28T11:58:41,2022-12-30T19:18:23,2023-01-03T17:16:22,53,repo-4
pr-264,pull request_264,closed,2022-07-12T21:15:30,2022-07-17T01:09:15,2022-07-25T10:23:28,89,repo-30
pr-265,pull request_265,closed,2022-08-25T05:17:14,2022-08-25T15:27:54,2022-08-29T01:42:07,5,repo-15
pr-266,pull request_266,open,2023-03-30T21:30:04,2023-04-07T18:53:26,2023-04-07T20:37:59,25,repo-4
pr-267,pull request_267,open,2022-09-02T12:18:24,2022-09-08T00:17:12,2022-09-12T23:06:07,68,repo-18
pr-268,pull request_268,open,2022-12-27T20:48:21,2023-01-04T06:12:11,2023-01-14T02:54:08,90,repo-21
pr-269,pull request_269,open,2023-07-15T17:13:26,2023-07-17T04:15:01,2023-07-17T09:18:08,35,repo-17
pr-270,pull request_270,closed,2023-03-03T00:38:52,2023-03-07T08:30:19,2023-03-14T15:02:07,50,repo-5
pr-271,pull request_271,open,2023-02-02T11:00:18,2023-02-05T12:07:53,2023-02-07T07:51:04,11,repo-14
pr-272,pull request_272,closed,2022-10-24T16:35:27,2022-10-29T03:26:22,2022-11-05T11:54:08,72,repo-5
pr-273,pull request_273,open,2023-07-19T09:44:02,2023-07-19T19:51:43,2023-07-19T20:54:01,92,repo-17
pr-274,pull request_274,open,2023-06-15T20:15:27,2023-06-18T15:08:37,2023-06-28T09:27:54,36,repo-3
pr-275,pull request_275,open,2022-09-22T04:28:45,2022-09-30T09:30:28,2022-09-30T13:37:27,14,repo-24
pr-276,pull request_276,open,2023-04-13T13:50:15,2023-04-20T06:58:38,2023-04-24T21:39:38,67,repo-11
pr-277,pull request_277,open,2023-03-31T10:53:09,2023-04-09T08:27:41,2023-04-13T23:19:40,36,repo-21
pr-278,pull request_278,open,2022-09-11T22:05:33,2022-09-20T15:12:18,2022-09-28T02:38:14,65,repo-19
pr-279,pull request_279,open,2022-08-10T11:36:58,2022-08-18T04:42:02,2022-08-24T18:55:39,99,repo-27
pr-280,pull request_280,open,2023-02-03T14:26:59,2023-02-08T00:32:57,2023-02-10T23:31:13,100,repo-34
pr-281,pull request_281,open,2023-07-19T22:41:17,2023-07-19T23:59:00,2023-07-19T23:59:53,42,repo-15
pr-282,pull request_282,open,2023-04-11T11:23:38,2023-04-12T20:19:21,2023-04-21T07:13:03,6,repo-19
pr-283,pull request_283,closed,2022-11-22T21:31:31,2022-11-28T07:56:05,2022-12-01T12:09:30,92,repo-22
pr-284,pull request_284,open,2023-02-13T19:16:05,2023-02-21T05:49:59,2023-02-27T03:35:17,24,repo-17
pr-285,pull request_285,open,2022-07-03T16:23:09,2022-07-04T01:53:59,2022-07-12T12:44:40,44,repo-12
pr-286,pull request_286,open,2023-04-20T05:11:58,2023-04-21T13:00:58,2023-04-29T14:15:18,11,repo-8
pr-287,pull request_287,open,2022-12-15T22:52:10,2022-12-20T16:58:55,2022-12-25T22:14:12,82,repo-24
pr-288,pull request_288,open,2022-08-06T22:29:38,2022-08-12T10:48:44,2022-08-21T23:13:16,49,repo-32
pr-289,pull request_289,closed,2022-09-06T20:38:57,2022-09-14T23:55:49,2022-09-15T22:59:56,27,repo-18
pr-290,pull request_290,open,2023-05-12T02:23:58,2023-05-21T12:35:42,2023-05-29T22:47:06,58,repo-29
pr-291,pull request_291,open,2023-03-19T03:39:21,2023-03-19T16:54:22,2023-03-20T22:05:35,33,repo-22
pr-292,pull request_292,closed,2022-11-30T12:27:31,2022-12-01T00:47:18,2022-12-02T00:43:13,79,repo-33
pr-293,pull request_293,open,2023-02-20T00:07:49,2023-02-28T12:10:57,2023-03-02T15:01:02,6,repo-19
pr-294,pull request_294,closed,2022-12-18T19:53:05,2022-12-28T14:53:33,2023-01-05T19:54:55,86,repo-7
pr-295,pull request_295,open,2022-07-06T20:08:18,2022-07-10T13:04:25,2022-07-20T02:34:04,29,repo-6
pr-296,pull request_296,open,2023-05-07T02:25:01,2023-05-12T10:58:40,2023-05-18T09:53:28,54,repo-16
pr-297,pull request_297,open,2023-06-12T05:39:41,2023-06-12T06:07:46,2023-06-16T14:25:36,52,repo-20
pr-298,pull request_298,open,2022-12-04T05:14:23,2022-12-11T03:13:36,2022-12-13T18:08:32,32,repo-26
pr-299,pull request_299,closed,2023-03-20T10:15:23,2023-03-26T09:50:57,2023-03-28T22:37:36,80,repo-5
pr-300,pull request_300,open,2023-01-04T20:22:10,2023-01-11T04:08:59,2023-01-14T12:06:21,23,repo-31
pr-301,pull request_301,open,2022-11-25T02:14:12,2022-11-30T00:02:44,2022-12-09T20:51:47,96,repo-18
pr-302,pull request_302,closed,2022-08-31T01:50:20,2022-08-31T04:38:55,2022-09-09T19:06:37,49,repo-1
pr-303,pull request_303,closed,2022-09-15T14:08:17,2022-09-21T04:04:15,2022-09-25T16:58:07,92,repo-17
pr-304,pull request_304,open,2022-11-14T11:32:29,2022-11-18T22:25:48,2022-11-22T02:35:37,34,repo-23
pr-305,pull request_305,open,2023-05-19T21:06:56,2023-05-24T11:36:20,2023-06-01T07:06:04,50,repo-22
pr-306,pull request_306,closed,2023-07-09T10:09:12,2023-07-18T23:42:17,2023-07-19T07:14:16,98,repo-32
pr-307,pull request_307,open,2023-02-11T01:59:11,2023-02-15T01:29:20,2023-02-23T04:38:35,8,repo-10
pr-308,pull request_308,closed,2023-05-26T11:57:57,2023-06-05T00:13:57,2023-06-14T20:11:35,3,repo-1
pr-309,pull request_309,open,2023-02-17T17:37:30,2023-02-23T23:44:39,2023-03-01T23:12:04,56,repo-27
pr-310,pull request_310,open,2022-09-03T03:14:17,2022-09-04T02:58:28,2022-09-12T20:18:03,93,repo-10
pr-311,pull request_311,open,2023-04-19T03:52:17,2023-04-24T05:56:14,2023-05-02T05:28:47,82,repo-17
pr-312,pull request_312,open,2022-12-05T03:17:30,2022-12-07T05:23:52,2022-12-10T22:23:26,28,repo-4
pr-313,pull request_313,closed,2022-08-06T01:37:15,2022-08-08T20:50:02,2022-08-11T21:04:00,42,repo-29
pr-314,pull request_314,closed,2022-09-26T22:34:59,2022-10-02T20:52:00,2022-10-08T21:58:08,96,repo-24
pr-315,pull request_315,closed,2023-01-04T04:42:48,2023-01-08T17:30:46,2023-01-13T11:53:54,5,repo-16
pr-316,pull request_316,closed,2023-02-23T18:59:33,2023-02-27T18:49:49,2023-03-01T22:54:38,73,repo-20
pr-317,pull request_317,open,2023-02-03T19:18:11,2023-02-07T23:45:30,2023-02-09T01:38:52,65,repo-19
pr-318,pull request_318,closed,2023-04-01T04:19:39,2023-04-06T19:25:11,2023-04-13T17:21:48,72,repo-19
pr-319,pull request_319,open,2022-12-03T06:25:28,2022-12-06T01:29:58,2022-12-11T11:23:28,89,repo-23
pr-320,pull request_320,open,2022-08-11T03:14:58,2022-08-18T12:13:55,2022-08-25T22:04:02,100,repo-29
pr-321,pull request_321,open,2022-06-30T19:43:58,2022-07-03T02:45:09,2022-07-09T00:18:58,85,repo-20
pr-322,pull request_322,open,2023-06-03T17:54:47,2023-06-11T19:30:42,2023-06-21T17:09:04,54,repo-11
pr-323,pull request_323,closed,2022-07-11T17:28:25,2022-07-16T18:53:17,2022-07-20T00:16:00,56,repo-32
pr-324,pull request_324,open,2022-07-07T02:41:57,2022-07-13T17:18:45,2022-07-18T17:33:11,53,repo-17
pr-325,pull request_325,open,2022-11-13T01:03:17,2022-11-17T04:58:31,2022-11-21T09:40:48,18,repo-16
pr-326,pull request_326,open,2023-05-03T02:06:09,2023-05-09T19:11:36,2023-05-14T15:35:03,79,repo-29
pr-327,pull request_327,closed,2023-04-26T01:16:10,2023-05-01T01:35:43,2023-05-06T03:54:16,35,repo-5
pr-328,pull request_328,open,2023-01-19T05:46:35,2023-01-26T16:19:09,2023-01-27T02:43:00,95,repo-24
pr-329,pull request_329,closed,2023-06-15T05:25:53,2023-06-17T13:43:37,2023-06-25T02:14:34,9,repo-31
pr-330,pull request_330,open,2022-11-11T16:30:38,2022-11-11T21:09:01,2022-11-16T05:11:29,88,repo-11
pr-331,pull request_331,closed,2022-09-15T19:59:04,2022-09-25T12:56:42,2022-10-01T19:41:37,89,repo-23
pr-332,pull request_332,closed,2023-07-07T16:34:58,2023-07-09T16:20:17,2023-07-12T07:28:08,37,repo-16
pr-333,pull request_333,closed,2023-01-02T23:42:10,2023-01-11T14:26:10,2023-01-15T03:11:12,67,repo-7
pr-334,pull request_334,open,2022-07-08T20:45:40,2022-07-14T15:03:52,2022-07-22T07:31:52,25,repo-8
pr-335,pull request_335,open,2022-10-19T18:20:39,2022-10-23T13:25:04,2022-10-30T09:40:56,41,repo-28
pr-336,pull request_336,open,2023-01-04T04:16:29,2023-01-08T14:07:52,2023-01-13T10:05:38,62,repo-20
pr-337,pull request_337,closed,2023-04-26T08:48:35,2023-04-30T01:09:45,2023-04-30T01:33:58,75,repo-16
pr-338,pull request_338,open,2022-10-03T12:13:19,2022-10-09T15:16:11,2022-10-15T02:50:49,48,repo-29
pr-339,pull request_339,closed,2022-12-28T03:57:24,2022-12-30T02:47:48,2023-01-06T07:29:10,81,repo-13
pr-340,pull request_340,open,2023-01-07T06:58:43,2023-01-08T03:11:31,2023-01-10T06:49:58,40,repo-25
pr-341,pull request_341,closed,2023-07-18T19:51:13,2023-07-19T13:02:51,2023-07-19T22:54:02,82,repo-27
pr-342,pull request_342,open,2022-08-13T22:30:01,2022-08-16T17:45:22,2022-08-22T06:57:38,62,repo-14
pr-343,pull request_343,open,2022-08-03T04:23:11,2022-08-08T15:01:16,2022-08-08T19:27:39,59,repo-19
pr-344,pull request_344,open,2022-12-13T12:34:33,2022-12-16T09:14:51,2022-12-20T01:39:26,71,repo-26
pr-345,pull request_345,closed,2022-10-28T03:07:10,2022-11-05T10:53:00,2022-11-08T03:26:25,75,repo-11
pr-346,pull request_346,open,2022-08-11T07:18:45,2022-08-14T08:42:46,2022-08-22T18:36:17,5,repo-15
pr-347,pull request_347,open,2022-08-09T06:23:45,2022-08-19T02:36:39,2022-08-21T20:48:37,35,repo-18
pr-348,pull request_348,open,2022-10-03T20:16:46,2022-10-04T09:11:10,2022-10-10T16:58:43,81,repo-1
pr-349,pull request_349,closed,2023-04-10T22:23:51,2023-04-18T06:41:15,2023-04-26T10:33:24,76,repo-4
pr-350,pull request_350,open,2023-05-31T06:52:37,2023-06-04T01:47:48,2023-06-10T09:57:17,17,repo-30
pr-351,pull request_351,open,2023-06-26T12:01:31,2023-06-27T03:59:13,2023-07-06T19:39:16,62,repo-9
pr-352,pull request_352,open,2022-09-30T03:37:57,2022-10-04T07:12:09,2022-10-06T02:06:51,86,repo-14
pr-353,pull request_353,open,2022-10-02T19:08:59,2022-10-09T00:03:31,2022-10-16T15:04:46,89,repo-6
pr-354,pull request_354,closed,2022-09-30T05:17:55,2022-10-05T08:28:41,2022-10-05T09:49:15,56,repo-23
pr-355,pull request_355,closed,2023-04-06T18:00:37,2023-04-11T15:55:27,2023-04-15T04:24:17,58,repo-34
pr-356,pull request_356,closed,2022-10-25T01:15:51,2022-10-27T09:01:13,2022-11-01T18:19:38,87,repo-26
pr-357,pull request_357,open,2022-11-22T18:06:30,2022-11-25T06:46:29,2022-12-04T12:56:54,58,repo-17
pr-358,pull request_358,open,2023-02-05T22:13:35,2023-02-13T14:10:51,2023-02-20T16:46:24,55,repo-4
pr-359,pull request_359,closed,2023-07-16T15:49:22,2023-07-17T14:56:24,2023-07-19T09:33:59,8,repo-31
pr-360,pull request_360,open,2022-12-27T10:39:05,2022-12-29T02:06:25,2023-01-02T03:34:54,3,repo-26
pr-361,pull request_361,closed,2022-10-14T22:50:08,2022-10-19T02:01:46,2022-10-27T19:28:21,86,repo-34
pr-362,pull request_362,closed,2022-11-24T02:04:07,2022-11-26T11:00:11,2022-12-03T07:51:41,93,repo-27
pr-363,pull request_363,open,2022-07-11T09:03:33,2022-07-15T14:42:33,2022-07-19T07:49:43,89,repo-25
pr-364,pull request_364,closed,2022-10-20T10:20:33,2022-10-21T20:36:44,2022-10-29T19:51:01,58,repo-29
pr-365,pull request_365,open,2022-12-16T18:15:44,2022-12-18T11:04:55,2022-12-18T15:04:13,96,repo-8
pr-366,pull request_366,open,2022-11-06T16:28:49,2022-11-10T02:29:44,2022-11-14T08:52:51,90,repo-18
pr-367,pull request_367,open,2023-04-28T23:31:17,2023-05-02T17:48:50,2023-05-12T16:08:22,70,repo-5
pr-368,pull request_368,open,2023-06-22T05:48:28,2023-06-27T02:42:30,2023-07-02T00:10:40,73,repo-27
pr-369,pull request_369,open,2022-12-26T14:36:29,2022-12-27T16:08:43,2023-01-04T18:54:26,60,repo-12
pr-370,pull request_370,open,2022-08-15T18:53:02,2022-08-21T07:22:56,2022-08-23T15:27:30,34,repo-5
pr-371,pull request_371,closed,2023-06-01T18:42:29,2023-06-08T13:04:05,2023-06-13T21:20:28,82,repo-32
pr-372,pull request_372,closed,2022-12-31T03:55:52,2023-01-05T11:09:40,2023-01-12T01:56:01,97,repo-24
pr-373,pull request_373,closed,2023-02-06T12:37:16,2023-02-08T13:36:40,2023-02-09T15:22:54,3,repo-29
pr-374,pull request_374,open,2023-05-15T11:13:27,2023-05-17T04:00:28,2023-05-17T17:06:30,60,repo-5
pr-375,pull request_375,open,2022-07-20T15:58:19,2022-07-30T13:30:01,2022-08-02T08:46:14,92,repo-26
pr-376,pull request_376,open,2022-07-01T21:56:57,2022-07-04T13:10:01,2022-07-09T07:28:38,87,repo-6
pr-377,pull request_377,open,2023-01-10T16:20:39,2023-01-17T06:30:37,2023-01-17T20:24:27,82,repo-10
pr-378,pull request_378,closed,2022-12-11T21:18:16,2022-12-21T07:54:15,2022-12-22T04:10:24,59,repo-27
pr-379,pull request_379,open,2023-02-12T12:24:36,2023-02-21T19:44:49,2023-03-03T05:58:51,24,repo-24
pr-380,pull request_380,open,2022-08-28T18:10:00,2022-08-30T05:15:32,2022-09-01T14:28:32,51,repo-8
pr-381,pull request_381,open,2022-12-07T04:59:09,2022-12-11T21:38:29,2022-12-19T23:10:45,22,repo-3
pr-382,pull request_382,closed,2022-12-06T14:56:04,2022-12-13T22:41:53,2022-12-19T08:47:24,89,repo-12
pr-383,pull request_383,closed,2022-07-12T19:17:48,2022-07-21T15:31:21,2022-07-27T22:01:12,1,repo-16
pr-384,pull request_384,open,2022-12-21T15:01:51,2022-12-22T20:22:54,2022-12-31T10:41:24,46,repo-11
pr-385,pull request_385,closed,2023-07-05T16:05:04,2023-07-13T07:19:36,2023-07-14T10:39:43,88,repo-14
pr-386,pull request_386,closed,2023-04-24T13:19:57,2023-04-29T15:48:14,2023-05-06T00:34:56,26,repo-8
pr-387,pull request_387,open,2023-05-30T13:09:43,2023-06-06T15:06:40,2023-06-16T08:53:10,61,repo-10
pr-388,pull request_388,closed,2022-10-19T16:51:27,2022-10-27T15:14:30,2022-10-30T04:24:57,100,repo-4
pr-389,pull request_389,closed,2022-11-08T17:42:57,2022-11-18T03:44:14,2022-11-28T01:09:07,65,repo-17
pr-390,pull request_390,closed,2023-02-12T14:43:39,2023-02-21T13:12:54,2023-03-03T06:00:18,94,repo-31
pr-391,pull request_391,open,2022-08-13T14:31:20,2022-08-14T01:04:37,2022-08-23T11:03:12,69,repo-28
pr-392,pull request_392,closed,2023-01-19T12:28:55,2023-01-20T02:03:45,2023-01-23T08:51:03,44,repo-26
pr-393,pull request_393,open,2023-07-06T22:45:39,2023-07-07T16:09:19,2023-07-11T10:16:06,86,repo-16
pr-394,pull request_394,open,2022-10-13T04:58:08,2022-10-22T17:58:59,2022-10-27T07:55:39,40,repo-33
pr-395,pull request_395,closed,2023-01-06T12:15:08,2023-01-12T04:00:13,2023-01-17T06:13:05,36,repo-9
pr-396,pull request_396,closed,2023-06-14T19:37:07,2023-06-15T02:36:51,2023-06-24T19:07:27,28,repo-23
pr-397,pull request_397,closed,2023-04-24T00:19:57,2023-04-28T16:16:37,2023-05-05T18:03:36,9,repo-15
pr-398,pull request_398,closed,2023-01-19T01:12:12,2023-01-19T06:50:24,2023-01-19T23:43:58,49,repo-26
pr-399,pull request_399,closed,2022-10-16T01:45:58,2022-10-25T20:28:21,2022-10-29T23:11:45,97,repo-5
pr-400,pull request_400,open,2022-10-08T15:42:41,2022-10-15T19:59:36,2022-10-21T23:36:11,8,repo-21
pr-401,pull request_401,closed,2022-07-19T17:05:27,2022-07-25T11:04:22,2022-08-03T22:53:06,54,repo-23
pr-402,pull request_402,closed,2022-12-07T03:52:17,2022-12-10T08:48:46,2022-12-17T14:26:42,23,repo-9
pr-403,pull request_403,closed,2023-02-26T06:26:20,2023-03-06T10:01:19,2023-03-11T06:49:29,90,repo-27
pr-404,pull request_404,closed,2022-07-17T08:04:51,2022-07-25T15:46:35,2022-07-30T04:33:52,97,repo-3
pr-405,pull request_405,closed,2022-08-03T01:45:37,2022-08-07T16:44:47,2022-08-09T15:02:54,24,repo-14
pr-406,pull request_406,open,2023-01-08T14:42:03,2023-01-13T14:20:58,2023-01-13T23:12:49,69,repo-8
pr-407,pull request_407,open,2022-11-30T10:24:39,2022-12-08T19:14:25,2022-12-18T11:44:45,15,repo-13
pr-408,pull request_408,open,2022-07-30T03:44:01,2022-08-06T09:15:19,2022-08-10T08:38:44,2,repo-10
pr-409,pull request_409,open,2022-10-09T07:00:54,2022-10-17T08:24:50,2022-10-18T08:41:02,10,repo-9
pr-410,pull request_410,open,2022-11-22T08:23:24,2022-11-23T15:39:36,2022-11-27T06:53:28,34,repo-14
pr-411,pull request_411,open,2022-11-28T17:28:44,2022-12-02T16:37:39,2022-12-10T20:54:45,98,repo-27
pr-412,pull request_412,open,2023-02-01T17:46:03,2023-02-03T00:36:51,2023-02-05T10:26:36,92,repo-31
pr-413,pull request_413,open,2022-09-13T23:06:17,2022-09-20T06:30:32,2022-09-21T17:18:57,90,repo-19
pr-414,pull request_414,closed,2022-09-30T17:42:27,2022-10-09T13:49:22,2022-10-17T22:57:29,86,repo-19
pr-415,pull request_415,open,2022-07-31T21:08:02,2022-08-03T11:45:08,2022-08-04T04:56:15,28,repo-13
pr-416,pull request_416,closed,2022-07-30T08:17:59,2022-07-30T17:45:00,2022-08-09T02:12:04,94,repo-13
pr-417,pull request_417,open,2022-10-21T02:30:46,2022-10-29T14:23:03,2022-11-04T04:31:36,33,repo-10
pr-418,pull request_418,closed,2022-11-07T09:27:55,2022-11-14T17:27:03,2022-11-22T18:24:42,19,repo-3
pr-419,pull request_419,closed,2023-01-09T23:23:23,2023-01-13T23:21:02,2023-01-19T02:30:55,18,repo-19
pr-420,pull request_420,closed,2022-07-18T11:30:19,2022-07-21T17:44:45,2022-07-27T10:55:25,4,repo-12
pr-421,pull request_421,open,2022-07-07T04:59:26,2022-07-08T05:51:03,2022-07-13T23:07:36,18,repo-33
pr-422,pull request_422,open,2023-07-09T15:46:00,2023-07-17T06:18:45,2023-07-17T11:14:21,48,repo-18
pr-423,pull request_423,closed,2022-07-06T17:41:53,2022-07-07T23:44:12,2022-07-10T02:20:49,13,repo-9
pr-424,pull request_424,open,2022-11-18T04:09:36,2022-11-27T14:41:28,2022-12-02T14:13:04,11,repo-30
pr-425,pull request_425,open,2023-06-15T16:26:49,2023-06-23T15:08:46,2023-06-26T15:46:03,43,repo-21
pr-426,pull request_426,closed,2023-06-01T19:47:37,2023-06-04T10:32:47,2023-06-05T08:56:34,53,repo-3
pr-427,pull request_427,open,2023-05-17T20:34:07,2023-05-21T03:56:58,2023-05-29T20:48:00,60,repo-10
pr-428,pull request_428,closed,2022-09-16T18:14:09,2022-09-17T08:14:34,2022-09-19T12:20:54,82,repo-10
pr-429,pull request_429,open,2023-05-29T11:54:08,2023-05-30T01:12:32,2023-06-07T01:06:32,62,repo-30
pr-430,pull request_430,open,2022-09-18T07:20:38,2022-09-23T18:47:51,2022-09-30T06:43:00,33,repo-21
pr-431,pull request_431,open,2023-03-04T23:52:35,2023-03-06T18:05:14,2023-03-07T11:07:29,61,repo-25
pr-432,pull request_432,closed,2023-07-02T11:13:47,2023-07-03T17:13:25,2023-07-09T19:50:26,41,repo-8
pr-433,pull request_433,open,2022-08-19T08:39:58,2022-08-20T11:30:09,2022-08-24T02:40:29,80,repo-17
pr-434,pull request_434,open,2022-11-19T07:11:08,2022-11-24T14:44:52,2022-11-29T02:40:57,82,repo-3
pr-435,pull request_435,closed,2023-05-16T04:15:22,2023-05-25T12:28:52,2023-06-01T12:12:57,7,repo-6
pr-436,pull request_436,open,2022-09-10T00:21:17,2022-09-11T05:33:26,2022-09-14T14:59:45,63,repo-9
pr-437,pull request_437,closed,2023-05-17T14:02:29,2023-05-18T19:09:01,2023-05-21T11:32:40,15,repo-32
pr-438,pull request_438,closed,2023-05-08T22:40:39,2023-05-13T21:40:06,2023-05-16T23:58:46,86,repo-34
pr-439,pull request_439,open,2023-06-29T00:36:35,2023-06-30T18:49:13,2023-07-03T02:54:50,7,repo-18
pr-440,pull request_440,closed,2022-08-30T11:14:28,2022-09-04T07:06:42,2022-09-10T06:53:33,76,repo-12
pr-441,pull request_441,open,2023-07-09T12:49:33,2023-07-15T08:51:22,2023-07-17T03:53:42,12,repo-15
pr-442,pull request_442,open,2022-10-13T02:42:15,2022-10-20T00:05:42,2022-10-27T08:33:42,67,repo-10
pr-443,pull request_443,closed,2022-11-02T11:00:59,2022-11-03T06:57:18,2022-11-05T12:36:16,14,repo-16
pr-444,pull request_444,closed,2023-02-22T17:59:23,2023-02-26T19:48:15,2023-03-07T15:26:56,62,repo-11
pr-445,pull request_445,closed,2023-03-06T23:12:22,2023-03-10T09:06:44,2023-03-11T09:16:26,18,repo-15
pr-446,pull request_446,closed,2022-07-25T05:39:54,2022-07-30T17:50:19,2022-08-01T08:47:29,94,repo-30
pr-447,pull request_447,open,2022-08-31T08:42:48,2022-09-08T07:33:05,2022-09-09T01:28:05,89,repo-8
pr-448,pull request_448,closed,2022-11-25T11:14:14,2022-12-02T07:02:10,2022-12-03T09:53:21,54,repo-21
pr-449,pull request_449,open,2023-03-13T07:31:22,2023-03-13T08:18:48,2023-03-15T18:16:52,26,repo-21
pr-450,pull request_450,open,2022-12-28T17:17:06,2023-01-05T06:43:28,2023-01-13T20:30:41,49,repo-26
pr-451,pull request_451,closed,2022-08-27T10:11:41,2022-09-02T17:53:42,2022-09-12T15:41:16,77,repo-21
pr-452,pull request_452,open,2022-08-16T13:56:40,2022-08-23T10:43:57,2022-08-31T15:20:39,34,repo-3
pr-453,pull request_453,open,2022-09-15T11:13:03,2022-09-18T15:44:05,2022-09-19T23:16:25,95,repo-18
pr-454,pull request_454,closed,2022-08-04T02:04:42,2022-08-08T19:43:50,2022-08-15T22:44:01,97,repo-8
pr-455,pull request_455,closed,2023-05-06T04:20:59,2023-05-13T01:25:17,2023-05-13T21:37:15,83,repo-12
pr-456,pull request_456,open,2022-09-24T12:34:44,2022-09-27T05:35:34,2022-10-04T02:13:49,7,repo-11
pr-457,pull request_457,open,2023-01-31T08:04:37,2023-02-06T19:04:36,2023-02-11T23:32:49,1,repo-28
pr-458,pull request_458,closed,2023-01-15T15:45:07,2023-01-23T01:51:17,2023-01-24T00:03:47,89,repo-32
pr-459,pull request_459,closed,2023-02-19T20:45:35,2023-02-21T23:09:49,2023-03-03T06:20:19,58,repo-34
pr-460,pull request_460,open,2022-10-05T17:39:09,2022-10-12T08:06:11,2022-10-18T23:48:51,6,repo-10
pr-461,pull request_461,open,2022-07-21T17:34:41,2022-07-22T08:00:05,2022-07-31T01:34:55,69,repo-20
pr-462,pull request_462,open,2022-07-16T08:04:41,2022-07-26T02:23:49,2022-07-30T09:35:04,86,repo-24
pr-463,pull request_463,closed,2023-03-24T20:48:03,2023-04-02T15:16:17,2023-04-06T05:35:46,43,repo-18
pr-464,pull request_464,open,2022-10-02T16:28:58,2022-10-04T02:42:26,2022-10-09T09:09:24,17,repo-25
pr-465,pull request_465,open,2023-03-08T08:31:50,2023-03-10T08:42:13,2023-03-13T02:05:50,2,repo-21
pr-466,pull request_466,open,2023-04-05T10:11:22,2023-04-14T11:42:35,2023-04-24T04:22:46,75,repo-9
pr-467,pull request_467,open,2022-10-31T06:02:58,2022-11-02T11:12:40,2022-11-07T17:23:37,76,repo-23
pr-468,pull request_468,closed,2022-07-10T05:21:50,2022-07-10T17:56:13,2022-07-16T16:30:12,23,repo-19
pr-469,pull request_469,open,2023-04-12T14:04:14,2023-04-21T14:04:51,2023-04-26T03:20:00,8,repo-24
pr-470,pull request_470,closed,2022-08-16T23:27:54,2022-08-21T06:28:04,2022-08-21T21:48:16,19,repo-10
pr-471,pull request_471,closed,2023-06-06T05:49:04,2023-06-11T20:11:19,2023-06-15T21:15:06,95,repo-10
pr-472,pull request_472,open,2022-12-11T20:23:11,2022-12-20T09:31:18,2022-12-22T06:14:15,4,repo-9
pr-473,pull request_473,closed,2022-11-28T03:57:41,2022-11-30T06:50:48,2022-12-01T12:52:18,84,repo-1
pr-474,pull request_474,closed,2023-02-28T19:40:26,2023-03-05T00:19:14,2023-03-14T13:28:36,48,repo-30
pr-475,pull request_475,closed,2022-11-26T07:28:59,2022-11-28T08:03:34,2022-12-02T02:40:07,57,repo-24
